ram,weight,price,touch,intel_cpu,cpu_range_high,cpu_range_mid,storage,ssd,hdd,hybrid,flash,hdd_ssd,chrome,linux,macx,win10,win10_s,win7,mac_os,pixels,gpu_rank,acer,apple,asus,chuwi,dell,fujitsu,google,hp,huawei,lg,lenovo,msi,mediacom,microsoft,razer,toshiba,vero,xiaomi,2_in_1,gaming,notebook,ultrabook,workstation
16,2.9,128671.2,0,1,1,0,1536,1,1,0,0,1,0,0,0,1,0,0,0,2073600,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,2.8,28238.4,0,1,0,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,1440000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.5,104587.57,1,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,3686400,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2.23,32820.48,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.2,36089.21,0,1,0,1,256,1,0,0,0,0,0,1,0,0,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.75,64755.45,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8,1.37,103896.0,1,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,2.36,35111.52,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,1440000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.62,61751.52,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1.5,17316.0,0,1,0,0,16,0,0,0,1,0,1,0,0,0,0,0,0,1049088,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,2.1,14492.16,0,1,0,0,1024,0,1,0,0,0,0,1,0,0,0,0,0,1049088,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.09,27899.01,0,1,0,1,500,0,1,0,0,0,0,1,0,0,0,0,0,1049088,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.4,14332.32,0,1,0,0,32,0,0,0,1,0,0,0,0,1,0,0,0,1049088,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2.7,79215.11,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,1.54,53280.0,0,1,0,1,500,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.08,51095.52,1,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8,2.0,64308.96,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.1,18594.72,0,0,0,0,500,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.28,49816.8,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16,2.5,130482.72,0,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1.86,21258.19,0,1,0,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.2,44701.92,0,1,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,2.04,119916.23,1,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,8294400,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.48,84715.2,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.83,46087.2,0,1,1,0,1024,0,1,0,0,0,0,1,0,0,0,0,0,2073600,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.05,79866.72,0,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,3110400,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3.0,34898.4,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.27,124621.92,1,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,3686400,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16,2.65,79866.72,0,1,1,0,1280,1,1,0,0,1,0,0,0,1,0,0,0,2073600,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,1.16,90522.72,1,1,0,0,256,1,0,0,0,0,0,0,0,1,0,0,0,5760000,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.49,35964.0,0,1,0,1,500,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.1,99793.44,0,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,1.21,133146.72,1,1,1,0,1024,1,0,0,0,0,0,0,0,1,0,0,0,8294400,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2.4,23539.1,0,1,0,1,500,0,1,0,0,0,0,1,0,0,0,0,0,1049088,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.14,28768.54,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.6,27753.55,0,0,0,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,1440000,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,2.18,42570.72,0,1,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.2,21258.72,0,0,0,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1.35,13586.4,0,1,0,0,32,0,0,0,1,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1.44,12201.12,0,1,0,0,32,1,0,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,0.92,67260.67,0,1,0,0,256,1,0,0,0,0,0,0,0,0,0,0,1,3317760,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,2.62,47898.72,0,1,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,2.2,42570.72,0,1,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16,1.2,93080.16,0,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16,3.35,73473.12,0,1,1,0,1280,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,3.21,147832.29,0,1,1,0,1280,1,1,0,0,1,0,0,0,1,0,0,0,2073600,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,2.1,17582.4,0,0,0,0,500,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,1.29,119347.2,1,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,5760000,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,2.2,37775.52,0,1,1,0,1024,0,1,0,0,0,0,0,0,0,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1.45,41292.0,1,1,0,0,256,1,0,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,2.2,26586.72,0,1,0,1,256,1,0,0,0,0,0,0,0,0,0,0,0,1049088,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,2.2,58021.92,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,1.95,52214.4,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,2.59,71341.92,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,2.06,101178.72,0,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.25,15824.16,0,1,0,0,32,0,0,0,1,0,1,0,0,0,0,0,0,1049088,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3.0,63243.36,0,1,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,1.7,63882.72,0,1,0,1,180,1,0,0,0,0,0,0,0,0,0,1,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,1.4,49650.57,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,3.0,45501.12,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.95,43156.8,0,1,0,1,128,1,0,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.16,15930.72,1,1,0,0,32,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,1.6,34898.4,0,1,0,1,128,1,0,0,0,0,0,0,0,1,0,0,0,1049088,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,1.3,87912.0,1,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,1.6,18594.72,0,1,0,0,128,0,0,0,1,0,0,0,0,1,0,0,0,1049088,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.23,73473.12,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1.35,10442.88,0,1,0,0,32,0,0,0,1,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,2.36,47365.92,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,1.62,68145.12,1,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,1.44,13266.72,0,1,0,0,64,0,0,0,1,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,1.28,121318.56,1,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,2.4,42517.44,0,1,1,0,1024,0,1,0,0,0,0,1,0,0,0,0,0,2073600,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.5,12201.12,0,1,0,0,64,0,0,0,1,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,1.25,55890.72,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,2.99,93186.72,0,1,1,0,1280,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,2.0,69210.72,1,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8,1.54,78215.04,0,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2.2,23656.32,0,1,0,1,256,1,0,0,0,0,0,0,0,0,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,2.2,26581.39,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.2,14646.67,0,1,0,0,500,0,1,0,0,0,0,1,0,0,0,0,0,1049088,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.36,84395.52,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8,1.27,49443.84,1,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,2.5,49177.44,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.4,26586.72,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.5,53226.72,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8,2.56,43636.32,0,1,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,2.32,47685.6,0,1,1,0,1024,0,0,1,0,0,0,0,0,0,0,1,0,2073600,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,1.95,104588.11,0,1,0,1,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,2.2,74538.72,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6,2.19,40705.92,0,1,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.7,53226.72,1,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1.45,11231.42,0,1,0,0,32,0,0,0,1,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16,2.65,98301.6,0,1,1,0,1536,1,1,0,0,1,0,0,0,1,0,0,0,8294400,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,2.32,52746.67,0,1,1,0,2048,0,1,0,0,0,0,0,0,1,0,0,0,2073600,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.1,83063.52,1,1,0,1,256,1,0,0,0,0,1,0,0,0,0,0,0,3840000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2.1,37589.04,0,1,0,1,128,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.36,87219.36,1,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,3686400,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,2.2,32660.64,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.86,15392.59,0,1,0,0,1024,0,1,0,0,0,0,0,0,0,0,0,0,1049088,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.23,20512.8,0,1,0,0,16,0,0,0,1,0,1,0,0,0,0,0,0,1049088,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2.2,43263.36,0,1,1,0,500,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4,1.86,13746.24,0,0,0,0,500,0,1,0,0,0,0,0,0,0,0,0,0,1049088,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,1.05,149130.72,1,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6,2.4,26586.72,0,0,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,1.64,53839.97,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.1,24988.32,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.18,48618.0,0,1,0,1,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,2.26,58554.72,1,1,1,0,2560,1,1,0,0,1,0,0,0,1,0,0,0,2073600,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,2.63,48484.8,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,1440000,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.9,13445.74,0,1,0,0,1024,0,1,0,0,0,0,0,0,0,0,0,0,1049088,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1.68,18594.72,0,1,0,0,32,0,0,0,1,0,1,0,0,0,0,0,0,1049088,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.08,27119.52,1,1,0,1,500,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,2.45,37242.72,0,0,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,2.65,53226.72,0,1,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,2.3,48538.08,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,1.63,43263.36,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.48,86793.12,1,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,1.6,63882.72,1,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,2.3,24988.85,1,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.18,29762.21,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.18,27804.7,0,1,0,1,1024,0,1,0,0,0,0,1,0,0,0,0,0,1049088,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
